[L]# 06:27:04-653  ThreadID:8 >> 积分池中添加了0分
[L]# 06:27:04-653  ThreadID:8 >> 张俊  刷了一个礼物 点赞  积分增加了0，这个礼物已经赠送了8个了
[L]# 06:27:04-654  ThreadID:8 >> Blue添加了Unit_dzb_1，添加了5个，积分增加了0
[L]# 06:27:04-654  ThreadID:8 >> 目前红方有100个，蓝方有160个，本局积分136000
[L]# 06:27:04-655  ThreadID:8 >> 分发了礼物转换为士兵的消息
[L]# 06:27:04-655  ThreadID:8 >> 点赞
[L]# 06:27:04-655  ThreadID:8 >> Blue方 添加了Unit_dzb_1 类型的兵种 存储了5个 
[L]# 06:27:04-656  ThreadID:8 >> 积分池中添加了0分
[L]# 06:27:04-656  ThreadID:8 >> 金贝贝  刷了一个礼物 点赞  积分增加了0，这个礼物已经赠送了3个了
[L]# 06:27:04-657  ThreadID:8 >> Blue添加了Unit_dzb_1，添加了5个，积分增加了0
[L]# 06:27:04-657  ThreadID:8 >> 目前红方有100个，蓝方有165个，本局积分136000
[L]# 06:27:04-658  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:04-658  ThreadID:8 >> 分发了礼物转换为士兵的消息
[L]# 06:27:04-659  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:04-659  ThreadID:8 >> 点赞
[L]# 06:27:04-660  ThreadID:1 >> Red主城减少了-30血,还剩1890血量
[L]# 06:27:04-660  ThreadID:8 >> Blue方 添加了Unit_dzb_1 类型的兵种 存储了5个 
[L]# 06:27:04-660  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:04-661  ThreadID:8 >> 积分池中添加了0分
[L]# 06:27:04-661  ThreadID:8 >> 邮政老马  刷了一个礼物 点赞  积分增加了0，这个礼物已经赠送了8个了
[L]# 06:27:04-662  ThreadID:8 >> Blue添加了Unit_dzb_1，添加了5个，积分增加了0
[L]# 06:27:04-662  ThreadID:8 >> 目前红方有100个，蓝方有170个，本局积分136000
[L]# 06:27:04-662  ThreadID:8 >> 分发了礼物转换为士兵的消息
[L]# 06:27:04-663  ThreadID:8 >> 自动送礼更新一次
[L]# 06:27:05-186  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-187  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-187  ThreadID:1 >> Red主城减少了-30血,还剩1860血量
[L]# 06:27:05-187  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-389  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-389  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-390  ThreadID:1 >> Red主城减少了-30血,还剩1830血量
[L]# 06:27:05-390  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-608  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-609  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-609  ThreadID:1 >> Red主城减少了-110血,还剩1720血量
[L]# 06:27:05-609  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-655  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-655  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-656  ThreadID:1 >> Red主城减少了-30血,还剩1690血量
[L]# 06:27:05-656  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-749  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-750  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-750  ThreadID:1 >> Red主城减少了-30血,还剩1660血量
[L]# 06:27:05-750  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-780  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-780  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-781  ThreadID:1 >> Red主城减少了-200血,还剩1460血量
[L]# 06:27:05-781  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-825  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-826  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-826  ThreadID:1 >> Red主城减少了-200血,还剩1260血量
[L]# 06:27:05-826  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:05-904  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:05-905  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:05-905  ThreadID:1 >> Red主城减少了-30血,还剩1230血量
[L]# 06:27:05-905  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:06-107  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:06-108  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:06-108  ThreadID:1 >> Red主城减少了-60血,还剩1170血量
[L]# 06:27:06-108  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:06-310  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:06-310  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:06-310  ThreadID:1 >> Red主城减少了-30血,还剩1140血量
[L]# 06:27:06-311  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:06-356  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:06-357  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:06-357  ThreadID:1 >> Red主城减少了-400血,还剩740血量
[L]# 06:27:06-358  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:06-434  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:06-434  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:06-435  ThreadID:1 >> Red主城减少了-201血,还剩539血量
[L]# 06:27:06-435  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:06-669  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:06-669  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:06-669  ThreadID:1 >> Red主城减少了-31血,还剩508血量
[L]# 06:27:06-670  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:07-059  ThreadID:1 >> 收到一个士兵死亡的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:07-060  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，Red方的士兵死亡，类型为Unit_zs_2
[L]# 06:27:07-060  ThreadID:1 >> acSNVF房间移除了Red阵营的Unit_zs_2士兵
[L]# 06:27:07-060  ThreadID:1 >> 向acSNVF房间 发送了移除士兵的数据
[L]# 06:27:07-061  ThreadID:1 >> 收到一个主城改变HP的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:07-061  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，主城的掉血  阵营为Red
[L]# 06:27:07-061  ThreadID:1 >> Red主城减少了-630血,还剩-122血量
[L]# 06:27:07-061  ThreadID:1 >> 发送了减少Red主城血量的消息
[L]# 06:27:07-062  ThreadID:1 >> 收到一个士兵死亡的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:07-062  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，Red方的士兵死亡，类型为Unit_zs_2
[L]# 06:27:07-062  ThreadID:1 >> acSNVF房间移除了Red阵营的Unit_zs_2士兵
[L]# 06:27:07-063  ThreadID:1 >> 向acSNVF房间 发送了移除士兵的数据
[L]# 06:27:07-063  ThreadID:1 >> 收到一个士兵死亡的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:07-063  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，Red方的士兵死亡，类型为Unit_zs_2
[L]# 06:27:07-064  ThreadID:1 >> acSNVF房间移除了Red阵营的Unit_zs_2士兵
[L]# 06:27:07-064  ThreadID:1 >> 向acSNVF房间 发送了移除士兵的数据
[L]# 06:27:07-065  ThreadID:1 >> 收到一个士兵死亡的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:07-065  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，Red方的士兵死亡，类型为100
[L]# 06:27:07-065  ThreadID:1 >> acSNVF房间移除了Red阵营的100士兵
[L]# 06:27:07-065  ThreadID:1 >> 向acSNVF房间 发送了移除士兵的数据
[L]# 06:27:07-066  ThreadID:1 >> 收到一个士兵死亡的请求， Id 为5aaa0617-78de-485d-9a70-147e5e9c2647 
[L]# 06:27:07-066  ThreadID:1 >> 客户端5aaa0617-78de-485d-9a70-147e5e9c2647，Red方的士兵死亡，类型为Unit_zs_2
[L]# 06:27:07-066  ThreadID:1 >> acSNVF房间移除了Red阵营的Unit_zs_2士兵
[L]# 06:27:07-067  ThreadID:1 >> 向acSNVF房间 发送了移除士兵的数据
[L]# 06:27:07-067  ThreadID:1 >> id为acSNVF改变了房间状态,现在是RedBlue_Server.RoomStateEnd
[L]# 06:27:07-068  ThreadID:1 >> acSNVF结束房间开始
[L]# 06:27:07-069  ThreadID:1 >> 美术程老师 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-070  ThreadID:1 >> 奎托斯健身 阵营对抗失败  ，扣除连胜的30%0 ,目前连胜场数为0
[L]# 06:27:07-070  ThreadID:1 >> 风尘三侠 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-070  ThreadID:1 >> 淡然 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-070  ThreadID:1 >> 张俊 阵营对抗失败  ，扣除连胜的30%0 ,目前连胜场数为1
[L]# 06:27:07-071  ThreadID:1 >> 春天在哪里 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-071  ThreadID:1 >> 蔡丽珍 阵营对抗失败  ，扣除连胜的30%0 ,目前连胜场数为0
[L]# 06:27:07-071  ThreadID:1 >> 过节吃大蒜 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-072  ThreadID:1 >> Sky2002 阵营对抗失败  ，扣除连胜的30%0 ,目前连胜场数为0
[L]# 06:27:07-072  ThreadID:1 >> 金贝贝 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-072  ThreadID:1 >> 邮政老马 是获得了连胜  ， 目前连胜场数为1
[L]# 06:27:07-074  ThreadID:1 >> 第1名瓜分了0连胜
[L]# 06:27:07-074  ThreadID:1 >> 第2名瓜分了0连胜
[L]# 06:27:07-074  ThreadID:1 >> 第3名瓜分了0连胜
[L]# 06:27:07-075  ThreadID:1 >> 第4名瓜分了0连胜
[L]# 06:27:07-075  ThreadID:1 >> 第5名瓜分了0连胜
[L]# 06:27:07-076  ThreadID:1 >> 淡然 可参与瓜分
[L]# 06:27:07-076  ThreadID:1 >> 淡然 是赢家，瓜分了89760分
[L]# 06:27:07-077  ThreadID:1 >> 金贝贝 可参与瓜分
[L]# 06:27:07-077  ThreadID:1 >> 金贝贝 是赢家，瓜分了89760分
[L]# 06:27:07-077  ThreadID:1 >> 风尘三侠 可参与瓜分
[L]# 06:27:07-078  ThreadID:1 >> 风尘三侠 是赢家，瓜分了89760分
[L]# 06:27:07-078  ThreadID:1 >> 过节吃大蒜 可参与瓜分
[L]# 06:27:07-078  ThreadID:1 >> 过节吃大蒜 是赢家，瓜分了89760分
[L]# 06:27:07-078  ThreadID:1 >> 邮政老马 可参与瓜分
[L]# 06:27:07-079  ThreadID:1 >> 邮政老马 是赢家，瓜分了89760分
[L]# 06:27:07-079  ThreadID:1 >> 张俊 可参与瓜分
[L]# 06:27:07-079  ThreadID:1 >> 张俊 是赢家，瓜分了46240分
[L]# 06:27:07-080  ThreadID:1 >> 美术程老师 可参与瓜分
[L]# 06:27:07-080  ThreadID:1 >> 美术程老师 是赢家，瓜分了89760分
[L]# 06:27:07-080  ThreadID:1 >> Sky2002 可参与瓜分
[L]# 06:27:07-081  ThreadID:1 >> 蔡丽珍 可参与瓜分
[L]# 06:27:07-081  ThreadID:1 >> 春天在哪里 可参与瓜分
[L]# 06:27:07-081  ThreadID:1 >> 春天在哪里 是赢家，瓜分了89760分
[L]# 06:27:07-082  ThreadID:1 >> 奎托斯健身 可参与瓜分
[L]# 06:27:07-146  ThreadID:1 >> 有一个重复的人Troubleee
[L]# 06:27:07-146  ThreadID:1 >> 有一个重复的人LonElY
[L]# 06:27:07-146  ThreadID:1 >> 有一个重复的人红胡子老头
[L]# 06:27:07-147  ThreadID:1 >> 有一个重复的人g00dMan
[L]# 06:27:07-147  ThreadID:1 >> 有一个重复的人Deeploveme
[L]# 06:27:07-147  ThreadID:1 >> 有一个重复的人DreaMer
[L]# 06:27:07-147  ThreadID:1 >> 有一个重复的人东东映像
[L]# 06:27:07-148  ThreadID:1 >> 有一个重复的人等下回复你
[L]# 06:27:07-148  ThreadID:1 >> 有一个重复的人滴滴杨师傅
[L]# 06:27:07-148  ThreadID:1 >> 有一个重复的人小易
[L]# 06:27:07-148  ThreadID:1 >> 有一个重复的人小易
[L]# 06:27:07-149  ThreadID:1 >> 有一个重复的人小易
[L]# 06:27:07-149  ThreadID:1 >> 有一个重复的人晕车仔
[L]# 06:27:07-149  ThreadID:1 >> 有一个重复的人狗头军师
[L]# 06:27:07-150  ThreadID:1 >> 有一个重复的人东东映像
[L]# 06:27:07-150  ThreadID:1 >> 有一个重复的人IK2223
[L]# 06:27:07-151  ThreadID:1 >> 有一个重复的人心语
[L]# 06:27:07-151  ThreadID:1 >> 有一个重复的人德州奥比
[L]# 06:27:07-151  ThreadID:1 >> 有一个重复的人TakeThePicER
[L]# 06:27:07-152  ThreadID:1 >> 有一个重复的人付工
[L]# 06:27:07-152  ThreadID:1 >> 有一个重复的人美术程老师
[L]# 06:27:07-153  ThreadID:1 >> 有一个重复的人今天不迟到
[L]# 06:27:07-153  ThreadID:1 >> 有一个重复的人家有五套房
[L]# 06:27:07-153  ThreadID:1 >> 有一个重复的人大盘稳住
[L]# 06:27:07-153  ThreadID:1 >> 有一个重复的人Reflection007
[L]# 06:27:07-154  ThreadID:1 >> 有一个重复的人RAGREA77
[L]# 06:27:07-154  ThreadID:1 >> 有一个重复的人红胡子老头
[L]# 06:27:07-154  ThreadID:1 >> 有一个重复的人夜里说梦话
[L]# 06:27:07-154  ThreadID:1 >> 有一个重复的人我穿红星
[L]# 06:27:07-154  ThreadID:1 >> 有一个重复的人Delight
[L]# 06:27:07-154  ThreadID:1 >> 有一个重复的人蔡丽珍
[L]# 06:27:07-155  ThreadID:1 >> 有一个重复的人爪爪
[L]# 06:27:07-155  ThreadID:1 >> 有一个重复的人爪爪
[L]# 06:27:07-155  ThreadID:1 >> 有一个重复的人Tsundereboy
[L]# 06:27:07-155  ThreadID:1 >> 周排行添加了玩家淡然
[L]# 06:27:07-156  ThreadID:1 >> 周排行添加了玩家金贝贝
[L]# 06:27:07-156  ThreadID:1 >> 风尘三侠在周排行中添加了 103760,现在还有 138770
[L]# 06:27:07-157  ThreadID:1 >> 过节吃大蒜在周排行中添加了 103760,现在还有 3916018
[L]# 06:27:07-157  ThreadID:1 >> 邮政老马在周排行中添加了 101760,现在还有 795923
[L]# 06:27:07-157  ThreadID:1 >> 美术程老师在周排行中添加了 91760,现在还有 121260
[L]# 06:27:07-157  ThreadID:1 >> 春天在哪里在周排行中添加了 90760,现在还有 663150
[L]# 06:27:07-158  ThreadID:1 >> 张俊在周排行中添加了 50240,现在还有 1109230
[L]# 06:27:07-158  ThreadID:1 >> Sky2002在周排行中添加了 2000,现在还有 93500
[L]# 06:27:07-158  ThreadID:1 >> 奎托斯健身在周排行中添加了 1000,现在还有 725042
[L]# 06:27:07-159  ThreadID:1 >> 蔡丽珍在周排行中添加了 1000,现在还有 308076
[L]# 06:27:07-159  ThreadID:1 >> Troubleee在周排行中添加了 0,现在还有 1693293
[L]# 06:27:07-159  ThreadID:1 >> 老毛桃在周排行中添加了 0,现在还有 2510
[L]# 06:27:07-159  ThreadID:1 >> 帅帅帅哥在周排行中添加了 0,现在还有 899923
[L]# 06:27:07-160  ThreadID:1 >> 张俊在周排行中添加了 0,现在还有 1109230
[L]# 06:27:07-160  ThreadID:1 >> Cseason在周排行中添加了 0,现在还有 219066
[L]# 06:27:07-160  ThreadID:1 >> 搬家135**67在周排行中添加了 0,现在还有 58700
[L]# 06:27:07-160  ThreadID:1 >> Troubleee在周排行中添加了 0,现在还有 1693293
[L]# 06:27:07-165  ThreadID:1 >> 本周排行这个表已经存在或已经创建成功
[L]# 06:27:07-170  ThreadID:1 >> 本周排行这个表已经清空
[L]# 06:27:07-290  ThreadID:1 >> 有一个重复的人Troubleee
[L]# 06:27:07-290  ThreadID:1 >> 有一个重复的人LonElY
[L]# 06:27:07-291  ThreadID:1 >> 有一个重复的人红胡子老头
[L]# 06:27:07-291  ThreadID:1 >> 有一个重复的人g00dMan
[L]# 06:27:07-291  ThreadID:1 >> 有一个重复的人Deeploveme
[L]# 06:27:07-292  ThreadID:1 >> 有一个重复的人DreaMer
[L]# 06:27:07-292  ThreadID:1 >> 有一个重复的人东东映像
[L]# 06:27:07-292  ThreadID:1 >> 有一个重复的人等下回复你
[L]# 06:27:07-292  ThreadID:1 >> 有一个重复的人滴滴杨师傅
[L]# 06:27:07-293  ThreadID:1 >> 有一个重复的人小易
[L]# 06:27:07-293  ThreadID:1 >> 有一个重复的人小易
[L]# 06:27:07-293  ThreadID:1 >> 有一个重复的人小易
[L]# 06:27:07-293  ThreadID:1 >> 有一个重复的人晕车仔
[L]# 06:27:07-293  ThreadID:1 >> 有一个重复的人狗头军师
[L]# 06:27:07-294  ThreadID:1 >> 有一个重复的人东东映像
[L]# 06:27:07-294  ThreadID:1 >> 有一个重复的人IK2223
[L]# 06:27:07-294  ThreadID:1 >> 有一个重复的人心语
[L]# 06:27:07-294  ThreadID:1 >> 有一个重复的人德州奥比
[L]# 06:27:07-295  ThreadID:1 >> 有一个重复的人TakeThePicER
[L]# 06:27:07-295  ThreadID:1 >> 有一个重复的人付工
[L]# 06:27:07-296  ThreadID:1 >> 有一个重复的人美术程老师
[L]# 06:27:07-296  ThreadID:1 >> 有一个重复的人今天不迟到
[L]# 06:27:07-296  ThreadID:1 >> 有一个重复的人家有五套房
[L]# 06:27:07-297  ThreadID:1 >> 有一个重复的人大盘稳住
[L]# 06:27:07-297  ThreadID:1 >> 有一个重复的人Reflection007
[L]# 06:27:07-297  ThreadID:1 >> 有一个重复的人RAGREA77
[L]# 06:27:07-298  ThreadID:1 >> 有一个重复的人红胡子老头
[L]# 06:27:07-298  ThreadID:1 >> 有一个重复的人夜里说梦话
[L]# 06:27:07-298  ThreadID:1 >> 有一个重复的人我穿红星
[L]# 06:27:07-298  ThreadID:1 >> 有一个重复的人Delight
[L]# 06:27:07-299  ThreadID:1 >> 有一个重复的人蔡丽珍
[L]# 06:27:07-299  ThreadID:1 >> 有一个重复的人爪爪
[L]# 06:27:07-299  ThreadID:1 >> 有一个重复的人爪爪
[L]# 06:27:07-299  ThreadID:1 >> 有一个重复的人Tsundereboy
[L]# 06:27:07-300  ThreadID:1 >> 月排行添加了玩家淡然
[L]# 06:27:07-300  ThreadID:1 >> 月排行添加了玩家金贝贝
[L]# 06:27:07-300  ThreadID:1 >> 风尘三侠在月排行中添加了 103760,现在还有 138770
[L]# 06:27:07-300  ThreadID:1 >> 过节吃大蒜在月排行中添加了 103760,现在还有 3916018
[L]# 06:27:07-301  ThreadID:1 >> 邮政老马在月排行中添加了 101760,现在还有 795923
[L]# 06:27:07-301  ThreadID:1 >> 美术程老师在月排行中添加了 91760,现在还有 121260
[L]# 06:27:07-301  ThreadID:1 >> 春天在哪里在月排行中添加了 90760,现在还有 663150
[L]# 06:27:07-302  ThreadID:1 >> 张俊在月排行中添加了 50240,现在还有 1109230
[L]# 06:27:07-302  ThreadID:1 >> Sky2002在月排行中添加了 2000,现在还有 93500
[L]# 06:27:07-302  ThreadID:1 >> 奎托斯健身在月排行中添加了 1000,现在还有 725042
[L]# 06:27:07-302  ThreadID:1 >> 蔡丽珍在月排行中添加了 1000,现在还有 308076
[L]# 06:27:07-303  ThreadID:1 >> Troubleee在月排行中添加了 0,现在还有 1693293
[L]# 06:27:07-303  ThreadID:1 >> 老毛桃在月排行中添加了 0,现在还有 2510
[L]# 06:27:07-303  ThreadID:1 >> 帅帅帅哥在月排行中添加了 0,现在还有 899923
[L]# 06:27:07-303  ThreadID:1 >> 张俊在月排行中添加了 0,现在还有 1109230
[L]# 06:27:07-304  ThreadID:1 >> Cseason在月排行中添加了 0,现在还有 219066
[L]# 06:27:07-304  ThreadID:1 >> 搬家135**67在月排行中添加了 0,现在还有 58700
[L]# 06:27:07-304  ThreadID:1 >> Troubleee在月排行中添加了 0,现在还有 1693293
[L]# 06:27:07-308  ThreadID:1 >> 本月排行这个表已经存在或已经创建成功
[L]# 06:27:07-312  ThreadID:1 >> 本月排行这个表已经清空
[L]# 06:27:07-401  ThreadID:1 >> 张俊没有在榜，武器经验不加倍
[L]# 06:27:07-403  ThreadID:1 >> 玩家--张俊--本次共获得经验--7555--，目前该武器--Helmet--的经验为--7555--
[L]# 06:27:07-403  ThreadID:1 >> 玩家--张俊--武器--Helmet--升级成功，当前等级为--2--还剩6555经验
[L]# 06:27:07-403  ThreadID:1 >> 玩家--张俊--武器--Helmet--升级成功，当前等级为--3--还剩5555经验
[L]# 06:27:07-404  ThreadID:1 >> 玩家--张俊--武器--Helmet--升级成功，当前等级为--4--还剩4555经验
[L]# 06:27:07-404  ThreadID:1 >> 玩家--张俊--武器--Helmet--升级成功，当前等级为--5--还剩3555经验
[L]# 06:27:07-405  ThreadID:1 >> 玩家--张俊--武器--Helmet--升级成功，当前等级为--6--还剩2555经验
[L]# 06:27:07-405  ThreadID:1 >> 玩家--张俊--武器--Helmet--升级成功，当前等级为--7--还剩1555经验
